Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,FRI,DRI
514.7294921875,25.03799819946289,7.733808936365148,322.15499114990234,12.495999813079834,13.226999998092651,304.14300537109375,283.75899505615234,14.621629067782683,157.54899215698242,149.35599899291992,12.471316342020293,255.68499755859375,232.43099212646484,181.84158204660628,136.29634016462688,14.675999879837036,27.67699956893921,7.172999739646912,74.57099914550781,3.798543621508418,10.608999967575073,71.2280948324458,7.793522062942427,14.298999786376953,15.834214826176035,1.8119999170303345,1.7460468109453746,2.990999937057495,1.2575000524520874,-0.25779861211776733,0.5273952484130859
514.7294921875,17.732122666984488,20.916000366210938,483.23248291015625,10.824318504638299,19.840499877929688,456.2145080566406,425.63848876953125,16.98900032043457,236.323486328125,213.03937849574868,35.637001037597656,383.5274963378906,348.646484375,290.32647705078125,189.6929931640625,22.013999938964844,41.515499114990234,10.759499549865723,111.85649871826172,7.897136637127168,15.91349983215332,86.23799896240234,8.942999839782715,21.44849967956543,7.723429874543851,1.8119999170303345,0.6290000081062317,2.990999937057495,1.2575000524520874,-0.4623788893222809,0.6802724599838257
514.7294921875,20.142617777235287,7.733808936365148,322.15499114990234,12.495999813079834,10.484058905501279,304.14300537109375,283.75899505615234,6.509905203693114,157.54899215698242,149.35599899291992,12.392783333730598,255.68499755859375,232.43099212646484,181.84158204660628,136.29634016462688,14.675999879837036,27.67699956893921,10.135428767488477,94.27419609568273,4.411544038181412,8.553121850279444,86.23799896240234,5.961999893188477,14.298999786376953,15.834214826176035,1.8119999170303345,1.6931677465594261,6.600260408965781,1.5000405254468556,-0.2657715976238251,0.5293376445770264
514.7294921875,16.691998958587646,7.733808936365148,322.15499114990234,9.360200128147738,13.226999998092651,304.14300537109375,280.6212387231767,16.37234564995442,157.54899215698242,149.35599899291992,12.471316342020293,255.68499755859375,232.43099212646484,181.84158204660628,136.29634016462688,7.5594349544646455,27.67699956893921,10.135428767488477,94.27419609568273,6.788205622346091,8.553121850279444,86.23799896240234,3.1613285710734895,14.298999786376953,15.834214826176035,1.8119999170303345,1.6931677465594261,6.600260408965781,1.59666152022591,-0.2661002278327942,0.5297738909721375
487.75247319801423,14.036096703718464,7.6581985514628155,322.15499114990234,17.94160690238514,13.226999998092651,304.14300537109375,283.75899505615234,13.022317672896087,157.54899215698242,149.35599899291992,12.471316342020293,255.68499755859375,182.50811286832874,181.84158204660628,105.76252427270853,12.091485359121332,20.609094690479758,7.172999739646912,74.57099914550781,5.995999693870544,12.964661798795966,71.2280948324458,5.237587895176617,14.298999786376953,12.337000370025635,1.8119999170303345,0.6290000081062317,2.990999937057495,1.2575000524520874,-0.23805981874465942,0.5138754844665527
514.7294921875,25.03799819946289,12.192291269485018,470.4172041535737,18.743999481201172,19.840499877929688,456.2145080566406,425.63848876953125,16.98900032043457,236.323486328125,224.03399658203125,27.46963008824642,383.5274963378906,348.646484375,290.32647705078125,189.6929931640625,22.013999938964844,41.515499114990234,3.9362608866391953,111.85649871826172,8.993999481201172,15.91349983215332,86.23799896240234,8.942999839782715,13.954178780861195,6.17627425687934,1.8119999170303345,0.6290000081062317,2.990999937057495,1.2575000524520874,-0.4609278440475464,0.6790592074394226
514.7294921875,13.8159230857325,7.6581985514628155,322.15499114990234,12.495999813079834,13.226999998092651,304.14300537109375,283.75899505615234,11.326000213623047,157.54899215698242,149.35599899291992,20.234541121983746,283.4368445525879,188.54293573641908,184.08672081999825,126.46199607849121,14.675999879837036,27.67699956893921,7.150870731957019,53.91958323634208,6.778746287639283,12.964661798795966,30.52694456966778,5.961999893188477,14.298999786376953,15.834214826176035,1.8119999170303345,1.455567830845324,4.941381753527962,1.2575000524520874,-0.24184685945510864,0.5155506730079651
514.7294921875,16.691998958587646,7.733808936365148,322.15499114990234,12.495999813079834,13.226999998092651,304.14300537109375,283.75899505615234,6.509905203693114,157.54899215698242,149.35599899291992,12.471316342020293,255.68499755859375,232.43099212646484,181.84158204660628,136.29634016462688,14.675999879837036,27.67699956893921,7.172999739646912,74.57099914550781,5.995999693870544,10.608999967575073,71.2280948324458,5.961999893188477,14.298999786376953,15.834214826176035,1.8119999170303345,1.7460468109453746,2.990999937057495,1.2575000524520874,-0.2573668956756592,0.5248433947563171
343.1529998779297,16.691998958587646,13.944000244140625,322.15499114990234,12.495999813079834,13.226999998092651,304.14300537109375,283.75899505615234,11.326000213623047,157.54899215698242,149.35599899291992,23.758000373840332,255.68499755859375,232.43099212646484,193.55098724365234,126.46199607849121,14.675999879837036,27.67699956893921,7.172999739646912,74.57099914550781,5.995999693870544,10.608999967575073,57.49199962615967,5.961999893188477,14.298999786376953,12.337000370025635,1.2079999446868896,1.2580000460147858,5.981999754905701,2.51500004529953,-0.25217288732528687,0.5231972932815552
514.7294921875,16.691998958587646,7.733808936365148,322.15499114990234,12.495999813079834,13.226999998092651,304.14300537109375,283.75899505615234,6.509905203693114,157.54899215698242,149.35599899291992,12.471316342020293,255.68499755859375,232.43099212646484,181.84158204660628,136.29634016462688,19.967067392930133,27.67699956893921,7.172999739646912,73.56501648244142,5.995999693870544,9.78280594603591,43.62300150723119,5.961999893188477,14.298999786376953,15.834214826176035,1.8119999170303345,0.9751679772112062,2.990999937057495,1.2575000524520874,-0.2519426941871643,0.5216705799102783
343.1529998779297,19.584828019280252,13.944000244140625,322.15499114990234,12.495999813079834,10.823923428867886,304.14300537109375,283.75899505615234,12.357363170929204,157.54899215698242,149.35599899291992,20.596167047241337,255.68499755859375,232.43099212646484,181.84158204660628,136.29634016462688,14.675999879837036,27.67699956893921,7.139612821512544,74.57099914550781,5.995999693870544,10.608999967575073,71.2280948324458,7.777009258734206,14.298999786376953,15.834214826176035,1.8119999170303345,1.7460468109453746,2.990999937057495,1.2575000524520874,-0.2536561191082001,0.5246454477310181
514.7294921875,20.142617777235287,7.733808936365148,322.15499114990234,12.495999813079834,10.484058905501279,304.14300537109375,283.75899505615234,6.509905203693114,157.54899215698242,144.0170770900811,12.471316342020293,255.68499755859375,238.29621369338605,181.84158204660628,136.29634016462688,19.948927188982843,17.53344235301877,5.276953758345727,74.57099914550781,4.8048552348715035,10.608999967575073,71.2280948324458,5.961999893188477,15.455424427536682,14.37997159599985,1.728768089884274,0.6290000081062317,2.990999937057495,1.2575000524520874,-0.25543665885925293,0.5247053503990173
