Basin,OrigFRI,OrigDRI,ParetoBestFRI,ParetoBestDRI,SurplusFRI,SurplusDRI,RelSurplusFRI,RelSurplusDRI
PERAK,-1.2302428483963013,1.252818584442139,-1.917276620864868,0.7338534593582153,0.6870337724685667,0.5189651250839236,-0.5584537828154484,-0.4142380481328914
PINDARE,-12.405320167541504,9.72094440460205,-18.703527450561523,4.945876121520996,6.29820728302002,4.775068283081055,-0.5077021147345528,-0.49121444217091303
PIVDENNY BUH (also SOUTHERN BUG),-3.78322172164917,3.190089225769043,-5.759226322174072,1.6943165063858032,1.9760046005249023,1.4957727193832395,-0.5223073734265643,-0.4688811545773144
PONOY,-1.4765312671661377,1.4353972673416138,-2.304565191268921,0.8135891556739807,0.8280339241027832,0.6218081116676331,-0.5607967420100788,-0.4331958307397609
POOPO,-0.3870550394058227,0.6279136538505554,-0.656966507434845,0.4178916811943054,0.2699114680290223,0.21002197265625,-0.6973464767268492,-0.3344758811475624
POPIGAY,-0.2955805957317352,0.562892735004425,-0.5336795449256897,0.3929016292095184,0.2380989491939545,0.1699911057949066,-0.8055297019904846,-0.3019955583430479
POTOMAC,-3.798570156097412,3.1961636543273926,-5.795619010925293,1.6886188983917236,1.9970488548278809,1.507544755935669,-0.5257369938586617,-0.4716732054363217
PO,-0.3982719779014587,0.6293843388557434,-0.6902782917022705,0.4226391911506653,0.2920063138008118,0.2067451477050781,-0.7331831763294696,-0.32848791261783317
PRA,-3.024876832962036,2.6025824546813965,-4.626986026763916,1.3888087272644043,1.60210919380188,1.2137737274169922,-0.5296444391863234,-0.46637282336001157
PUELO,-1.156383991241455,1.202344536781311,-1.8300235271453853,0.697492241859436,0.6736395359039304,0.504852294921875,-0.5825396589767153,-0.41988987305865744
PULAU (also EILANDEN),0.1023739576339721,0.2912673950195312,0.0675919726490974,0.264983057975769,0.0347819849848747,0.0262843370437622,-0.33975422840674213,-0.09024126109961497
PUNGWE  (also PUNGOE),-17.438701629638672,13.542037963867188,-26.245338439941406,6.865849494934082,8.806636810302734,6.6761884689331055,-0.5050053035677293,-0.49299732335313823
PURARI,0.0507825203239917,0.2896797358989715,0.0095268338918685,0.259791612625122,0.0412556864321232,0.0298881232738494,-0.8123993486127224,-0.1031764378723172
PUR,-0.0508297607302665,0.3762238025665283,-0.171269342303276,0.2990840673446655,0.1204395815730095,0.0771397352218627,-2.3694697720914895,-0.20503682833364067
PYASINA,-2.660118579864502,2.3548741340637207,-4.083813667297363,1.280011534690857,1.423695087432861,1.0748625993728638,-0.5351998584609637,-0.45644163474589294
QIANTANG JIANG,-0.1732210665941238,0.4525655508041382,-0.3331480920314789,0.3357144296169281,0.159927025437355,0.11685112118721,-0.9232539008207462,-0.25819711858223393
QUOICH,-6.216125011444092,5.029730796813965,-9.412955284118652,2.604827642440796,3.1968302726745605,2.424903154373169,-0.5142802415957032,-0.4821139047658775
RAJANG,-0.7040842771530151,0.8621883988380432,-1.1376752853393557,0.5335195064544678,0.4335910081863405,0.3286688923835754,-0.6158225971748413,-0.38120310227615795
RAPEL,-0.4423479735851288,0.6534568071365356,-0.7617060542106628,0.4287686049938202,0.319358080625534,0.2246882021427154,-0.7219612153690004,-0.34384552993992806
RED,0.1345746219158172,0.2426806092262268,0.1341430246829986,0.2418318539857864,0.0004315972328186,0.0008487552404403,-0.0032071220165759634,-0.0034974168028776742
RHARSA,-0.2983356118202209,0.5588563680648804,-0.5289130806922913,0.3872857093811035,0.2305774688720703,0.1715706586837768,-0.7728794677419133,-0.30700313799387247
RHINE,-0.4115908145904541,0.6393834352493286,-0.7015270590782166,0.4285419285297394,0.2899362444877624,0.2108415067195892,-0.704428364797835,-0.3297575368641999
RHONE,-1.9370777606964111,1.786712646484375,-2.9951283931732178,0.9907801747322084,1.0580506324768066,0.7959324717521666,-0.5462096844766935,-0.4454731281598544
RIBEIRA DO IGUAPE,0.0636783689260482,0.284354418516159,0.017849463969469,0.2628390491008758,0.0458289049565791,0.0215153694152832,-0.7196934489606953,-0.07566391803424904
RIO DE LA PLATA,-1.86400043964386,1.7558213472366333,-2.875850915908813,0.9953394532203674,1.011850476264953,0.7604818940162659,-0.5428381103055315,-0.43312031444038207
RIO GRANDE (also BRAVO),-2.059784173965454,1.894003868103028,-3.1786208152771,1.0501573085784912,1.118836641311646,0.8438465595245364,-0.5431814922423084,-0.4455358163390161
ROANOKE,-8.414782524108887,6.698483943939209,-12.711427688598633,3.450221300125122,4.296645164489746,3.248262643814087,-0.5106067984739456,-0.4849250473688328
ROGUE,-1.907693862915039,1.7614717483520508,-2.9585108757019043,0.9707689881324768,1.0508170127868652,0.790702760219574,-0.550831049580026,-0.4488875628912686
ROPER,0.1201915591955185,0.2513510882854461,0.1112786903977394,0.2427228540182113,0.008912868797779,0.0086282342672348,-0.07415553020058854,-0.03432741957113061
RUFIJI,0.0002174907276639,0.3539942502975464,-0.0972980260848999,0.2896637618541717,0.0975155168125638,0.0643304884433746,-448.36631823339025,-0.18172749526101717
RUKWA,-0.1858400106430053,0.4753953516483307,-0.3709949553012848,0.3472217619419098,0.1851549446582795,0.1281735897064209,-0.9963136787263654,-0.2696147306910063
RUPERT,-0.018815828487277,0.3435397446155548,-0.0974724516272544,0.2811415195465088,0.0786566231399774,0.062398225069046,-4.1803433313161795,-0.18163320561023888
RUVUMA (also ROVUMA),-0.3882635533809662,0.6187371611595154,-0.6704981327056885,0.4149844050407409,0.2822345793247223,0.2037527561187744,-0.7269149444160994,-0.32930421657063746
RUVU,-0.3944894969463348,0.6051619052886963,-0.6729995608329773,0.4000152945518493,0.2785100638866425,0.2051466107368469,-0.7060012143353216,-0.3389945879672986
SABINE,0.1124354973435401,0.2585793137550354,0.0944885611534118,0.2498262971639633,0.0179469361901283,0.0087530165910721,-0.15961984083454075,-0.03385041310521948
SACRAMENTO,0.1049635484814643,0.2711771130561828,0.0865674912929534,0.2498484849929809,0.0183960571885109,0.0213286280632019,-0.17526138792610943,-0.0786520212669386
SAGUENAY,-0.0632900223135948,0.3836725950241089,-0.1767074912786483,0.3022626340389251,0.1134174689650534,0.0814099609851837,-1.7920276343573232,-0.21218602016666893
SAINT CROIX,0.1273742169141769,0.2410787940025329,0.1262411773204803,0.2362851202487945,0.0011330395936966,0.0047936737537384,-0.008895360624356571,-0.01988426138255876
SAINT JOHN (also SAINT-JEAN),0.1149364560842514,0.2533228695392608,0.1104727685451507,0.2435111701488495,0.0044636875391007,0.0098116993904113,-0.03883613338337754,-0.038731992134214605
SAINT JOHN RIVER,-2.0898590087890625,1.8989818096160889,-3.2222845554351807,1.0468531847000122,1.1324255466461182,0.8521286249160767,-0.5418669593898993,-0.44872921931166304
SAINT JOHNS,-1.6176317930221558,1.5394946336746216,-2.5007848739624023,0.8720890283584595,0.8831530809402466,0.6674056053161621,-0.5459543295018253,-0.43352252792407003
SAINT LAWRENCE (also SAINT-LAURENT),-2.096404790878296,1.9236372709274288,-3.230079174041748,1.0694783926010132,1.133674383163452,0.8541588783264156,-0.5407707462300234,-0.44403323393427824
SAINT PAUL RIVER,-3.7821764945983887,3.1833419799804688,-5.760429382324219,1.6832036972045898,1.97825288772583,1.500138282775879,-0.5230461588852667,-0.47124634808638527
SAKARYA,-0.046436883509159,0.3735166490077972,-0.1669488847255706,0.2958135902881622,0.1205120012164115,0.077703058719635,-2.5951784898020205,-0.20803104473667772
SALINAS,0.1223577111959457,0.2365012913942337,0.1211336776614189,0.2355297654867172,0.0012240335345267,0.0009715259075165,-0.010003730231326486,-0.004107909524675833
SALSA,0.0985636711120605,0.2782295346260071,0.0809043124318122,0.2649414241313934,0.0176593586802483,0.0132881104946137,-0.17916701438779362,-0.047759525287189325
SALWEEN,-0.2514798939228058,0.4996364712715149,-0.4636221826076507,0.3438725173473358,0.2121422886848449,0.155763953924179,-0.8435755454468422,-0.3117545713341912
SAN ANTONIO,0.0997263267636299,0.2538575828075409,0.08965615183115,0.2467969357967376,0.0100701749324799,0.0070606470108033,-0.10097809935733523,-0.027813417794008744
SAN JOAQUIN,-0.0483445040881633,0.3628966808319092,-0.1384264081716537,0.2948190569877624,0.0900819040834904,0.0680776238441467,-1.863332881007794,-0.18759505787731298
SAN JUAN,-0.6787998080253601,0.847765326499939,-1.127143383026123,0.5180186629295349,0.4483435750007629,0.329746663570404,-0.6604945518546946,-0.388959837425514
SAN PEDRO,0.0324005745351314,0.3131128549575805,-0.0374511592090129,0.2724649906158447,0.0698517337441443,0.0406478643417357,-2.1558794788779205,-0.12981857403217323
SANAGA,-2.655555248260498,2.3300676345825195,-4.082111835479736,1.250533103942871,1.4265565872192385,1.0795345306396484,-0.5371971033755346,-0.46330609232854725
SANTA CRUZ,-0.6605648994445801,0.8273451924324036,-1.072371244430542,0.5205664038658142,0.4118063449859619,0.3067787885665893,-0.6234154211527425,-0.3707990224305969
SANTA,-0.1326647996902465,0.4265141785144806,-0.2903331518173218,0.3217350840568542,0.1576683521270752,0.1047790944576264,-1.1884716405196294,-0.24566380142991903
SANTEE,-1.08592689037323,1.1592270135879517,-1.7070788145065308,0.6891751885414124,0.6211519241333008,0.4700518250465393,-0.5720016049329183,-0.40548729415101403
SANTIAGO,-0.1004671230912208,0.4134159684181213,-0.2480649799108505,0.3197694420814514,0.1475978568196297,0.0936465263366698,-1.4691159881786977,-0.22651889015074883
SAO FRANCISCO,0.0177104137837886,0.3216407895088196,-0.0468019172549247,0.2773194313049316,0.0645123310387133,0.0443213582038879,-3.6426213315109153,-0.13779769124299043
SARYSU,-0.0350659750401973,0.365194708108902,-0.1311830580234527,0.2935609817504883,0.0961170829832554,0.0716337263584137,-2.7410355158547044,-0.19615214779358833
SASSANDRA,-2.6664845943450928,2.33341383934021,-4.098577499389648,1.249508261680603,1.4320929050445557,1.083905577659607,-0.5370715090878999,-0.4645149348930275
SAVANNAH,-0.231689915060997,0.4995730519294739,-0.4049282968044281,0.3684063851833343,0.1732383817434311,0.1311666667461395,-0.7477165404364822,-0.2625575303542529
SAVE,-9.418596267700195,7.45329475402832,-14.225043296813965,3.811587810516357,4.8064470291137695,3.6417069435119633,-0.5103145832460014,-0.488603639557353
SCHELDE (also ESCAUT),-0.0359901301562786,0.366227775812149,-0.1322280913591385,0.2990621626377105,0.0962379612028598,0.0671656131744384,-2.674009812828388,-0.18339846841352106
SEAL,-1.274925708770752,1.2835772037506104,-1.9984344244003296,0.7415916919708252,0.7235087156295776,0.5419855117797852,-0.5674908825292767,-0.42224613384851684
SEBOU,-0.0039439387619495,0.3326722681522369,-0.0832576528191566,0.2832983434200287,0.0793137140572071,0.0493739247322081,-20.110280317334876,-0.14841611236922758
SEINE,-0.5131347179412842,0.728129506111145,-0.862394392490387,0.4772866368293762,0.3492596745491028,0.2508428692817688,-0.6806393376584335,-0.3445030961888791
SEMBAKUNG,0.0310161300003528,0.3169886469841003,-0.0600072629749774,0.2602579891681671,0.0910233929753302,0.0567306578159331,-2.9347114863877226,-0.17896747519408385
SENEGAL,-2.5020787715911865,2.217694997787476,-3.8405938148498535,1.2088803052902222,1.338515043258667,1.008814692497254,-0.5349611924517644,-0.4548933435408008
SEPIK,0.0348608084022998,0.3019889891147613,-0.0210371315479278,0.2647873759269714,0.0558979399502276,0.0372016131877899,-1.603460806334599,-0.12318864107211747
SERRANO,0.0187885779887437,0.3409903049468994,-0.0539716593921184,0.2803558111190796,0.0727602373808621,0.0606344938278198,-3.8725781921576505,-0.17781882050066528
SEVERNAYA DVINA,-3.893179655075073,3.2642524242401123,-5.929805278778076,1.7252118587493896,2.036625623703004,1.5390405654907229,-0.5231265454313412,-0.47148331852705816
SEVERN,-1.078778862953186,1.1532578468322754,-1.7102100849151611,0.6872072219848633,0.6314312219619751,0.4660506248474121,-0.5853203503018359,-0.4041165868739087
SHANNON,0.0241124629974365,0.3165460228919983,-0.0534474998712539,0.2743785083293915,0.0775599628686904,0.0421675145626068,-3.216592302368121,-0.13321132319831377
SHATT AL ARAB,-0.2148609012365341,0.4936539530754089,-0.4117369055747986,0.3509200811386108,0.1968760043382645,0.1427338719367981,-0.9162951621501831,-0.289137504212378
SHINANO GAWA,-9.301488876342772,7.3856964111328125,-14.027939796447754,3.7985317707061768,4.726450920104982,3.587164640426636,-0.5081391788927627,-0.48569077860004256
SITTANG,-0.5954864621162415,0.7837754487991333,-0.9862205386161804,0.4980955123901367,0.3907340764999389,0.2856799364089966,-0.6561594618143746,-0.3644920708433812
SIXAOLA,-0.1367160975933075,0.4398579001426697,-0.2851004600524902,0.3363438844680786,0.1483843624591826,0.103514015674591,-1.085346678783833,-0.23533512900647205
SKAGIT,-0.0887220650911331,0.3893822729587555,-0.2239838391542434,0.3032976984977722,0.1352617740631103,0.0860845744609832,-1.524556196073353,-0.221079849903957
SKEENA,-0.5359732508659363,0.7309614419937134,-0.8907521963119507,0.4690024852752685,0.3547789454460144,0.2619589567184449,-0.6619340515087678,-0.35837588916310836
SOUTH ESK,-0.2859650254249573,0.533941388130188,-0.525524377822876,0.3628877699375152,0.2395593523979187,0.1710536181926727,-0.8377225573019722,-0.32036029046500086
STIKINE,-0.2697953581809997,0.5438690781593323,-0.4940025210380554,0.3813254535198211,0.2242071628570557,0.1625436246395111,-0.8310267617971401,-0.29886535412092735
STRUMA RIVER,-0.0748454928398132,0.401744931936264,-0.2016490250825882,0.320115178823471,0.126803532242775,0.0816297531127929,-1.6942039851907196,-0.20318800966416015
SUNGAI FLY (also FLY RIVER),0.0530519895255565,0.2878101170063019,0.0081302765756845,0.2587771117687225,0.044921712949872,0.0290330052375794,-0.8467488844736363,-0.10087555482611368
SURINAME RIVIER,-1.7989697456359863,1.6845641136169434,-2.777407646179199,0.9444645047187804,0.9784379005432128,0.740099608898163,-0.5438879130217432,-0.43934190626267594
SUSITNA,0.0043610460124909,0.3263520896434784,-0.0672798752784729,0.2775965332984924,0.0716409212909638,0.048755556344986,-16.427462834780922,-0.14939556966909195
SUSQUEHANNA,-6.2089433670043945,5.028132915496826,-9.40420627593994,2.609062671661377,3.195262908935545,2.419070243835449,-0.5146226531741023,-0.481107059914788
SUWANNEE,0.1268839091062545,0.235926479101181,0.1223973482847213,0.2334225326776504,0.0044865608215331,0.0025039464235306,-0.03535957280269538,-0.010613248809841084
SVARTA,-6.791843414306641,5.445291519165039,-10.28039836883545,2.800300121307373,3.4885549545288086,2.644991397857666,-0.5136388962060523,-0.48573917274189193
TAFNA,0.1256518810987472,0.239273652434349,0.1204756870865821,0.2375426888465881,0.005176194012165,0.0017309635877608,-0.0411947196245891,-0.007234242341980519
TAGUS,-0.2171219438314438,0.4952420592308044,-0.4004934728145599,0.3631602227687835,0.1833715289831161,0.1320818364620208,-0.8445554868717976,-0.26670157350360457
TAKU,-0.1219132095575332,0.4165121018886566,-0.2821512222290039,0.3168339133262634,0.1602380126714707,0.0996781885623931,-1.3143613661967557,-0.23931642828721333
TALAS,0.0771530419588089,0.2878966629505157,0.0370781272649765,0.2569589912891388,0.0400749146938324,0.0309376716613768,-0.5194210581512512,-0.10746102905226981
TANA,-4.370132923126221,3.627936124801636,-6.6436448097229,1.9083231687545776,2.27351188659668,1.7196129560470583,-0.5202386120947321,-0.4739920706683008
TANO (also TANOE),-0.8269621133804321,0.9422708749771118,-1.3299133777618408,0.5690538883209229,0.5029512643814087,0.3732169866561889,-0.6081914228518388,-0.39608248176539956
TAPI,-0.2102739959955215,0.4926659762859344,-0.4168314337730407,0.3532313108444214,0.2065574377775192,0.139434665441513,-0.9823251648383502,-0.28302069181369177
TARIM HE (also TALIMU HE),-0.8275753855705261,0.9662265181541444,-1.325540542602539,0.5939832925796509,0.4979651570320129,0.3722432255744935,-0.601715765976677,-0.38525461533142136
TAZ,-0.2253431379795074,0.5042360424995422,-0.4283463656902313,0.362587958574295,0.2030032277107239,0.1416480839252472,-0.9008627000178943,-0.2809162217422723
THAMES,-0.0036471504718065,0.3526452481746673,-0.1032207310199737,0.2957746982574463,0.0995735805481672,0.056870549917221,-27.30174730050186,-0.1612684424689956
THELON,-1.5489013195037842,1.4982761144638062,-2.412574291229248,0.8496248126029968,0.8636729717254639,0.6486513018608093,-0.5576036128642176,-0.4329317510964557
THJORSA,-4.86688232421875,3.9971532821655273,-7.389886856079102,2.087321519851685,2.523004531860352,1.9098317623138423,-0.5184026166618593,-0.47779797958590114
THLEWIAZA,-0.435293585062027,0.6500931978225708,-0.7322835326194763,0.4282325208187103,0.2969899475574493,0.2218606770038604,-0.6822750386159031,-0.3412751859994275
THU BON,0.1082087382674217,0.2421862781047821,0.0868573561310768,0.2273111343383789,0.0213513821363448,0.0148751437664031,-0.19731661673734843,-0.06142025833506329
TIJUANA (also TIA JUANA),0.1214314252138137,0.2411206662654876,0.1165865808725357,0.229459524154663,0.0048448443412779,0.0116611421108245,-0.03989778043654928,-0.04836226728896396
TITICACA,0.0029952509794384,0.3510855436325073,-0.0764125287532806,0.2910004258155823,0.079407779732719,0.060085117816925,-26.511227365530385,-0.17114096238556065
TOCANTINS,-0.7820063829421997,0.9185692071914672,-1.2568718194961548,0.5640941262245178,0.4748654365539551,0.3544750809669493,-0.607239847285305,-0.3858991551118503
TONE,0.109969824552536,0.2659696936607361,0.0922593027353286,0.2464644908905029,0.0177105218172073,0.0195052027702331,-0.16104892309568544,-0.07333618541935648
TORGHAY,-0.9876188635826112,1.073224663734436,-1.5669499635696411,0.6388106942176819,0.5793310999870299,0.4344139695167541,-0.5865937978194264,-0.4047744933527242
"TORNEALVEN (also TORNIONJOKI, also TORNIONVAYLA)",-13.386274337768556,10.490381240844728,-20.172510147094727,5.3559088706970215,6.78623580932617,5.134472370147707,-0.5069547835411694,-0.489445736267089
TRENT,-0.0055428189225494,0.3413921892642975,-0.0983110070228576,0.2907984852790832,0.0927681881003082,0.0505937039852142,-16.73664418711333,-0.148198188406841
TRINITY,0.1053272858262062,0.2598384916782379,0.0880068689584732,0.2484703809022903,0.0173204168677329,0.0113681107759476,-0.16444377856951806,-0.043750680288065
TSIRIBIHINA,-3.045019149780273,2.622117519378662,-4.668703556060791,1.3982760906219482,1.623684406280518,1.223841428756714,-0.5332263366546257,-0.4667378253308478
TUBAN,-0.7000584006309509,0.8506636023521423,-1.1246368885040283,0.530214250087738,0.4245784878730774,0.3204493522644043,-0.6064900978124281,-0.376705140996206
TULOMA,-7.6591477394104,6.127388000488281,-11.582796096801758,3.1561479568481445,3.923648357391357,2.9712400436401367,-0.5122826312909586,-0.4849113591963433
TUMBES (also TUMBEZ),0.1193504631519317,0.2542324066162109,0.1169071346521377,0.2424356937408447,0.0024433284997939,0.0117967128753661,-0.020471881174718733,-0.046401294911134185
TUMEN,0.0741111040115356,0.2969435155391693,0.0327087566256523,0.2654268145561218,0.0414023473858833,0.0315167009830474,-0.558652417044535,-0.10613702382361055
TWEED,-0.9150090217590332,1.0310479402542114,-1.4584403038024902,0.6240063309669495,0.543431282043457,0.4070416092872619,-0.5939081136038997,-0.39478436782183307
ULUA,0.0510805360972881,0.3131194710731506,-0.0199382156133651,0.2760721445083618,0.0710187517106532,0.0370473265647887,-1.3903290203413434,-0.11831690452790083
ULUNGUR HU,-1.3138806819915771,1.3074568510055542,-2.0440378189086914,0.7553542852401733,0.7301571369171143,0.5521025657653809,-0.5557256050148662,-0.42227211195594205
UMBA,0.0985211580991745,0.2663722634315491,0.0648128390312194,0.248822882771492,0.0337083190679551,0.017549380660057,-0.34214294389458194,-0.06588291301044868
UMBELUZI (also UMBULUZI),-0.124216578900814,0.4226482808589935,-0.2711443305015564,0.3090157806873321,0.1469277516007424,0.1136325001716613,-1.1828352777133162,-0.2688583044528511
URAL (also ORAL),-0.4534268081188202,0.6727433204650879,-0.7710615396499634,0.444142609834671,0.3176347315311432,0.2286007106304168,-0.7005204055952228,-0.33980376122111217
URUGUAY,-10.329140663146973,8.162991523742676,-15.578413009643556,4.179643630981445,5.249272346496584,3.9833478927612314,-0.5082002963930294,-0.4879764827851852
USUMACINTA,-0.414986789226532,0.6396194100379944,-0.7009925842285156,0.4265221059322357,0.2860057950019836,0.2130973041057586,-0.6891925295623315,-0.33316266010923645
UTAMBONI (also MITEMBONI),-0.0683594718575477,0.391605406999588,-0.1953094452619552,0.3086779117584228,0.1269499734044075,0.0829274952411652,-1.8570941225080677,-0.21176289642306306
UTHUKELA,-0.7978572845458984,0.924977481365204,-1.2818260192871094,0.571388840675354,0.4839687347412109,0.3535886406898499,-0.6065855938341935,-0.38226729602971216
UVS NUUR (also UBSU-NUR),-2.154223680496216,1.952187180519104,-3.310178756713867,1.081038236618042,1.1559550762176514,0.871148943901062,-0.5365993729821883,-0.4462425286848855
VALDIVIA,-1.027290105819702,1.1037943363189695,-1.660400152206421,0.6454112529754639,0.633110046386719,0.4583830833435056,-0.616291389160751,-0.4152794304708628
VAM CO,0.097786009311676,0.2976517379283905,0.0510691404342651,0.2614594101905823,0.0467168688774108,0.0361923277378082,-0.47774593938596016,-0.12159286550685429
VARDAR,-0.0633869990706443,0.3937350511550903,-0.1805373430252075,0.3216352462768554,0.1171503439545632,0.0720998048782348,-1.8481762139267721,-0.18311756768089998
VARZUGA,-0.6422024965286255,0.7890821099281311,-1.070791721343994,0.470967948436737,0.4285892248153684,0.3181141614913941,-0.6673739624683389,-0.40314456187628894
VASA BARRIS,0.0902853235602378,0.2800250947475433,0.0602864436805248,0.2433296591043472,0.029998879879713,0.036695435643196,-0.33226751255643383,-0.13104338265211146
VERDE,-0.4233843386173248,0.6629712581634521,-0.7148740291595459,0.443086177110672,0.2914896905422211,0.2198850810527801,-0.6884753732132818,-0.33166608408017684
VICTORIA,-1.508736491203308,1.492635726928711,-2.3318421840667725,0.8726718425750732,0.8231056928634644,0.6199638843536377,-0.5455596107488512,-0.41534841567091035
VISTULA,-2.1957271099090576,1.987979769706726,-3.386857032775879,1.0942541360855105,1.1911299228668213,0.8937256336212156,-0.54247630203744,-0.44956475274044727
VOLGA,-1.0416955947875977,1.1177622079849243,-1.6510334014892578,0.6630991697311401,0.6093378067016602,0.4546630382537842,-0.5849480498435865,-0.4067618631277936
VOLTA,-1.4150573015213013,1.4166107177734375,-2.217803478240967,0.8133371472358704,0.8027461767196655,0.6032735705375671,-0.567288812867612,-0.4258569859514859
VYG,-0.9330809712409972,1.0327433347702026,-1.49183189868927,0.6154194474220276,0.5587509274482728,0.417323887348175,-0.5988236226756767,-0.4040925497147212
WAIAU,-1.932717442512512,1.7816922664642334,-2.983349561691284,0.9905309081077576,1.0506321191787722,0.7911613583564758,-0.5436035791206818,-0.44405050930963225
WAIKATO,0.0446751415729522,0.314191073179245,-0.0450963862240314,0.2704266905784607,0.0897715277969836,0.0437643826007843,-2.0094290613582353,-0.13929225346200994
WESER,-0.4553912580013275,0.6558943390846252,-0.7784914970397949,0.4213901162147522,0.3231002390384674,0.234504222869873,-0.7095003106922302,-0.3575335368760008
WINISK,-0.3724606335163116,0.6123676300048828,-0.6562678813934326,0.4107818603515625,0.283807247877121,0.2015857696533203,-0.761979179377334,-0.3291907667485836
YALU RIVER,-1.020680546760559,1.0973745584487915,-1.6240806579589844,0.6461619138717651,0.6034001111984253,0.4512126445770263,-0.5911743033738612,-0.41117469063146866
YANA,-0.556218683719635,0.7537447810173035,-0.9295210242271424,0.4771516919136047,0.3733023405075074,0.2765930891036988,-0.6711431158894197,-0.36695854627396635
YANGTZE,-1.4730288982391355,1.4428712129592896,-2.289963483810425,0.8283547759056091,0.8169345855712893,0.6145164370536804,-0.5545950840121712,-0.425898327954942
YAQUI,-0.2298756539821624,0.4981694519519806,-0.4451839327812195,0.3549980521202087,0.2153082787990571,0.1431713998317719,-0.9366293257648082,-0.28739498030395577
YELCHO,-0.2705418765544891,0.5430600643157959,-0.500584065914154,0.381371408700943,0.2300421893596649,0.1616886556148529,-0.8503015957802482,-0.2977362288986675
YELLOW RIVER,-0.7956705093383789,0.9350680112838744,-1.283767819404602,0.5762727856636047,0.4880973100662231,0.3587952256202696,-0.6134414991352249,-0.38371029838528414
YENISEY,-2.2032032012939453,1.9976224899291992,-3.3968639373779297,1.0995341539382937,1.1936607360839844,0.8980883359909055,-0.5417842237079835,-0.449578606828128
YODO,-12.496468544006348,9.80135440826416,-18.82937812805176,5.001736164093018,6.332909584045414,4.799618244171143,-0.5067759392778892,-0.48968928621989954
YSYK-KOL (also ISSYK-KUL),0.1262940913438797,0.2480001896619796,0.1203548684716224,0.2404038459062576,0.0059392228722573,0.0075963437557219,-0.047026925876410934,-0.030630394944760685
YUKON,-0.2978667914867401,0.5558143854141235,-0.5158323049545288,0.3922373056411743,0.2179655134677887,0.1635770797729492,-0.7317549981985544,-0.2943016303024831
ZAMBEZI,-30.134361267089844,23.177780151367188,-45.29719161987305,11.678695678710938,15.162830352783203,11.49908447265625,-0.5031741080685437,-0.4961253578884237
ZAPALERI,0.1045374721288681,0.2811297178268432,0.0860347971320152,0.2440626323223114,0.0185026749968529,0.0370670855045318,-0.17699562290968557,-0.13185047027779045
ZHEM (also EMBA),0.0249940622597932,0.3203445076942444,-0.0424358695745468,0.2805464267730713,0.06742993183434,0.039798080921173,-2.697838035828671,-0.12423525287706422
ZHU,0.1258497834205627,0.2416486293077469,0.1254851669073104,0.2413749545812606,0.0003646165132522,0.0002736747264862,-0.0028972359216051786,-0.0011325316732409693
