Basin,Pearson_Degree,Spearman_Degree,Pearson_Betweenness,Spearman_Betweenness,Pearson_EdgeBetweenness,Spearman_EdgeBetweenness
THAMES,0.22270880576961538,0.31430269031480196,0.32117166350109366,0.40296713433335424,-0.22172685226722302,-0.25217359807471545
THELON,0.5200503628443324,0.5317549057370894,0.3297729923366488,0.49580001146263303,0.00218291038433072,-0.008133663032888821
THJORSA,0.35150988509069014,0.6197797868009122,0.44076478829364857,0.6735753140545635,-0.2708964413548082,-0.40824829046386296
THLEWIAZA,0.10950794023078712,0.5405922718645856,0.11350011829434746,0.4730686129498017,0.16159716642289487,0.09843946849099658
THU BON,-0.11682680686422318,0.0,-0.08720728207487356,0.055048188256318034,-0.16506571308619733,-0.3425800798515744
TIJUANA (also TIA JUANA),-0.09291341437212355,0.2581988897471611,-0.09291341437212355,0.2581988897471611,0.4715906008257573,0.0
TITICACA,-0.06425478148316784,0.3922260028845454,-0.05836145327553759,0.36102963392170523,0.042967465479299874,0.10606988436854191
TOCANTINS,0.5823975742329929,0.5928799372537525,0.23424231304047466,0.5426644681963428,-0.01807908377611204,-0.02382991011706326
TONE,0.49165152343130825,0.6680455296769541,0.5449191553035124,0.680616058088186,0.44999918607573813,0.3061862178478973
TORGHAY,0.6246667762470409,0.632921913324489,0.3386704344109009,0.6059070171470377,0.02380804925121138,-0.06474265276687002
"TORNEALVEN (also TORNIONJOKI, also TORNIONVAYLA)",0.26364440686661367,0.5671373040496646,0.30784874091451025,0.5702341656850369,0.08338012334501255,-0.09273581401244287
TRENT,-0.2216549491203545,-0.03580574370197165,-0.3313077502136688,-0.12219133133107513,0.42663160680650836,0.217721727495465
TRINITY,-0.0024431946757686456,0.5427717243399369,-0.15030653247827072,0.4340708380223309,0.49836727774101347,-0.00014183555349396064
TSIRIBIHINA,-0.03876772515699867,0.4483766418460349,-0.1025470441930495,0.434055264707139,0.19377155420149061,-0.06674893510075178
TUBAN,-0.14086154010751045,0.41403933560541256,-0.14086154010751045,0.41403933560541256,0.9998286475730147,0.7071067811865475
TULOMA,0.0594920482068854,0.3832049971049721,-0.09860563512240286,0.3022514985049982,-0.13463611680310963,-0.1889702790905842
TUMBES (also TUMBEZ),-0.14622278323148827,-0.2581988897471611,-0.14622278323148827,-0.2581988897471611,0.8361481558747719,0.8660254037844387
TUMEN,0.39797387361870756,0.7291068528988406,0.42980855112026156,0.7043533252631916,-0.3026390712916305,-0.3377988184072447
TWEED,-0.15985366745990826,0.41403933560541256,-0.15985366745990814,0.41403933560541256,0.15251818407543385,-0.31622776601683794
ULUA,0.1184410015094819,0.30169798114443097,0.28126292228862937,0.37390443782147664,-0.28435973897991834,-0.22008466557555093
ULUNGUR HU,-0.026915412948897665,0.38425906927180803,-0.09282360206589964,0.34458168086403257,0.04368590192887853,-0.02581162803345645
UMBA,0.9687079105001232,0.7745966692414834,0.9687079105001232,0.7745966692414834,-0.49860198793938737,0.0
UMBELUZI (also UMBULUZI),0.29742349298477316,0.5222329678670934,0.29742349298477316,0.5222329678670934,0.0918770136779731,0.36711154910717625
URAL (also ORAL),0.5689533493060868,0.572724840009776,0.40120269608155384,0.574681640200112,-0.03918137557363305,-0.07744646295432799
URUGUAY,0.5691518592971291,0.5774648717721249,0.3807601991320314,0.5498851082720634,0.05121134953552059,0.022335591496075807
USUMACINTA,0.6928036261664606,0.7147518264095788,0.5560035742127784,0.7006717939878071,0.03302514720542165,-0.00926208619954958
UTAMBONI (also MITEMBONI),0.5250857027504133,0.6210590034081188,0.5250857027504132,0.6210590034081188,0.7614596035954125,0.3689323936863109
UTHUKELA,0.20022499776976918,0.42996605965706103,0.2542947455246475,0.43719186579334884,0.03202161030698856,-0.004968093736537655
UVS NUUR (also UBSU-NUR),-0.10035068647790413,0.6410113955802744,-0.06826055366752329,0.6420741211573356,-0.045874668185683073,-0.007419933215043316
VALDIVIA,0.2731571513890814,0.5056173713759857,0.3675554049714422,0.5183327252110485,-0.33861200778320294,-0.35902681759789995
VAM CO,0.32885551462706525,0.6086976429335179,0.3146012197408694,0.5816307371359176,-0.2994436003682541,-0.04879500364742666
VARDAR,0.019799878768920857,0.2597330060230239,0.10167455222161133,0.30741484092578486,0.08022929405383682,0.08733840275111347
VARZUGA,0.7249724170414382,0.8451542547285167,0.725475793731902,0.8660254037844387,-0.6366693566822834,0.0
VASA BARRIS,0.5561919313728646,0.7161148740394329,0.38398633554788836,0.6158443099086187,0.05056512177254629,-0.04454354031873739
VERDE,0.04608862199450719,0.30169798114443097,0.08056285221420519,0.2589571847418252,0.23042027817564711,0.40715859114438535
VICTORIA,0.5726546458754229,0.5681169526190099,0.27375777664210005,0.4792461743436058,0.06951031057944404,0.09448555300701861
VISTULA,0.5956994616370734,0.6102207867514785,0.3499613237385166,0.5649411485736194,-0.07644531022058267,-0.1030059986541632
VOLGA,0.6069340904918937,0.6236670975841465,0.2153273110696538,0.5811771610216375,-0.02891955239812751,-0.020832068463597364
VOLTA,0.6182920064819507,0.6324179265205633,0.38623282921923713,0.6007448527931022,0.04063518676396584,0.1199012652294059
VYG,-0.21393076614820605,0.16400767224032226,-0.16882900305875218,0.10191209442751957,0.23075239170707798,0.20150088551593312
WAIAU,-0.1609121373835385,0.50709255283711,-0.17841605145685493,0.4948716593053935,-0.2529822868639153,0.474341649025257
WAIKATO,0.9735593607881818,0.8280786712108251,0.973559360788182,0.8280786712108251,-0.3089538575476097,0.0
WESER,0.07370633382090618,0.39903477982950963,0.1400691388993783,0.40175138693497614,0.16278310998711906,0.16146824483933556
WINISK,-0.11874214739988398,0.5209393013748975,-0.12592669302455958,0.4762236309719128,-0.12350206206048271,0.05570139950992561
YALU RIVER,0.06531339552940389,0.6287862547094418,0.1390660425281655,0.5780309982330717,-0.07532317800851078,-0.005073229034180626
YANA,0.7311374690241249,0.7613662624612959,0.4141368920705777,0.6949881490585671,0.01700847432251763,-0.025249165781552386
YANGTZE,0.5972005569030967,0.6146124406774972,0.2345618762662462,0.5731935311679012,-0.025560389766056787,-0.05837604388716945
YAQUI,-0.12773900709072986,0.5474045660474193,-0.1491933197469984,0.4216679234545276,-0.02369046799117546,0.0241840970299299
YELCHO,0.3017248153782009,0.5012804118276031,0.08067727508736203,0.38962864961058735,0.307063656797866,0.31289310938737197
YELLOW RIVER,0.6188829149820713,0.6331894071453846,0.30915204642684574,0.6047864169929108,0.019915763298912446,0.008447410925134102
YENISEY,0.6425294651842707,0.6630831899682116,0.24105365090503905,0.613966943126111,-0.02020833730330927,-0.026956637647837445
YODO,-0.2564966941986901,-0.20701966780270628,-0.2564966941986901,-0.20701966780270628,-0.40376178216882996,-0.35355339059327373
YSYK-KOL (also ISSYK-KUL),0.37608158100786027,0.4651032898551823,0.11426030316973516,0.3028155034103347,-0.02361859600158284,0.26151027583946557
YUKON,0.5799716594158388,0.5991469773070162,0.24428097529276016,0.565560077945215,0.034096381399362684,0.04175914046056649
ZAMBEZI,0.5806150610752874,0.5902980529632883,0.2441927541610332,0.5465333048210244,0.016921048757298645,-0.02235112747787712
ZAPALERI,,,,,,
ZARUMILLA,,,,,,
ZHEM (also EMBA),-0.06808589999400323,0.5048278710041284,0.004036947103869677,0.55603794808198,-0.09639725615307089,0.18050338576094205
ZHU,0.6385414726563875,0.6498117877989504,0.3799169835124407,0.6149638089796273,0.05296795329923528,0.04999991803107141
