Basin,OrigFRI,OrigDRI,ParetoBestFRI,ParetoBestDRI,SurplusFRI,SurplusDRI
TRENT,-0.0055428189225494,0.3413921892642975,-0.0983110070228576,0.2907984852790832,0.0927681881003082,0.05059370398521429
TRINITY,0.1053272858262062,0.2598384916782379,0.0880068689584732,0.2484703809022903,0.017320416867732988,0.011368110775947626
TSIRIBIHINA,-3.045019149780273,2.622117519378662,-4.668703556060791,1.3982760906219482,1.623684406280518,1.2238414287567139
TUBAN,-0.7000584006309509,0.8506636023521423,-1.1246368885040283,0.530214250087738,0.4245784878730774,0.3204493522644043
TULOMA,-7.6591477394104,6.127388000488281,-11.582796096801758,3.1561479568481445,3.9236483573913574,2.9712400436401367
TUMBES (also TUMBEZ),0.1193504631519317,0.2542324066162109,0.1169071346521377,0.2424356937408447,0.0024433284997939925,0.011796712875366183
TUMEN,0.0741111040115356,0.2969435155391693,0.0327087566256523,0.2654268145561218,0.041402347385883304,0.031516700983047485
TWEED,-0.9150090217590332,1.0310479402542114,-1.4584403038024902,0.6240063309669495,0.543431282043457,0.40704160928726196
ULUA,0.0510805360972881,0.3131194710731506,-0.0199382156133651,0.2760721445083618,0.0710187517106532,0.03704732656478876
ULUNGUR HU,-1.3138806819915771,1.3074568510055542,-2.0440378189086914,0.7553542852401733,0.7301571369171143,0.5521025657653809
UMBA,0.0985211580991745,0.2663722634315491,0.0648128390312194,0.248822882771492,0.0337083190679551,0.017549380660057068
UMBELUZI (also UMBULUZI),-0.124216578900814,0.4226482808589935,-0.2711443305015564,0.3090157806873321,0.1469277516007424,0.11363250017166138
URAL (also ORAL),-0.4534268081188202,0.6727433204650879,-0.7710615396499634,0.444142609834671,0.3176347315311432,0.22860071063041687
URUGUAY,-10.329140663146973,8.162991523742676,-15.578413009643556,4.179643630981445,5.249272346496584,3.9833478927612305
USUMACINTA,-0.414986789226532,0.6396194100379944,-0.7009925842285156,0.4265221059322357,0.28600579500198364,0.21309730410575867
UTAMBONI (also MITEMBONI),-0.0683594718575477,0.391605406999588,-0.1953094452619552,0.3086779117584228,0.1269499734044075,0.08292749524116522
UTHUKELA,-0.7978572845458984,0.924977481365204,-1.2818260192871094,0.571388840675354,0.48396873474121094,0.35358864068984996
UVS NUUR (also UBSU-NUR),-2.154223680496216,1.952187180519104,-3.310178756713867,1.081038236618042,1.1559550762176514,0.871148943901062
VALDIVIA,-1.027290105819702,1.1037943363189695,-1.660400152206421,0.6454112529754639,0.633110046386719,0.45838308334350564
VAM CO,0.097786009311676,0.2976517379283905,0.0510691404342651,0.2614594101905823,0.046716868877410896,0.03619232773780823
VARDAR,-0.0633869990706443,0.3937350511550903,-0.1805373430252075,0.3216352462768554,0.1171503439545632,0.07209980487823486
VARZUGA,-0.6422024965286255,0.7890821099281311,-1.070791721343994,0.470967948436737,0.42858922481536843,0.3181141614913941
VASA BARRIS,0.0902853235602378,0.2800250947475433,0.0602864436805248,0.2433296591043472,0.029998879879713003,0.03669543564319608
VERDE,-0.4233843386173248,0.6629712581634521,-0.7148740291595459,0.443086177110672,0.2914896905422211,0.21988508105278015
VICTORIA,-1.508736491203308,1.492635726928711,-2.3318421840667725,0.8726718425750732,0.8231056928634644,0.6199638843536377
VISTULA,-2.1957271099090576,1.987979769706726,-3.386857032775879,1.0942541360855105,1.1911299228668213,0.8937256336212156
VOLGA,-1.0416955947875977,1.1177622079849243,-1.6510334014892578,0.6630991697311401,0.6093378067016602,0.4546630382537842
VOLTA,-1.4150573015213013,1.4166107177734375,-2.217803478240967,0.8133371472358704,0.8027461767196655,0.6032735705375671
VYG,-0.9330809712409972,1.0327433347702026,-1.49183189868927,0.6154194474220276,0.5587509274482728,0.41732388734817505
WAIAU,-1.932717442512512,1.7816922664642334,-2.983349561691284,0.9905309081077576,1.0506321191787722,0.7911613583564758
WAIKATO,0.0446751415729522,0.314191073179245,-0.0450963862240314,0.2704266905784607,0.08977152779698361,0.0437643826007843
WESER,-0.4553912580013275,0.6558943390846252,-0.7784914970397949,0.4213901162147522,0.3231002390384674,0.23450422286987305
WINISK,-0.3724606335163116,0.6123676300048828,-0.6562678813934326,0.4107818603515625,0.283807247877121,0.2015857696533203
YALU RIVER,-1.020680546760559,1.0973745584487915,-1.6240806579589844,0.6461619138717651,0.6034001111984253,0.45121264457702637
YANA,-0.556218683719635,0.7537447810173035,-0.9295210242271424,0.4771516919136047,0.37330234050750744,0.2765930891036988
YANGTZE,-1.4730288982391355,1.4428712129592896,-2.289963483810425,0.8283547759056091,0.8169345855712893,0.6145164370536804
YAQUI,-0.2298756539821624,0.4981694519519806,-0.4451839327812195,0.3549980521202087,0.2153082787990571,0.1431713998317719
YELCHO,-0.2705418765544891,0.5430600643157959,-0.500584065914154,0.381371408700943,0.23004218935966497,0.1616886556148529
YELLOW RIVER,-0.7956705093383789,0.9350680112838744,-1.283767819404602,0.5762727856636047,0.48809731006622314,0.35879522562026966
YENISEY,-2.2032032012939453,1.9976224899291992,-3.3968639373779297,1.0995341539382937,1.1936607360839844,0.8980883359909055
YODO,-12.496468544006348,9.80135440826416,-18.82937812805176,5.001736164093018,6.332909584045414,4.799618244171143
YSYK-KOL (also ISSYK-KUL),0.1262940913438797,0.2480001896619796,0.1203548684716224,0.2404038459062576,0.005939222872257302,0.00759634375572199
YUKON,-0.2978667914867401,0.5558143854141235,-0.5158323049545288,0.3922373056411743,0.2179655134677887,0.16357707977294922
ZAMBEZI,-30.134361267089844,23.177780151367188,-45.29719161987305,11.678695678710938,15.162830352783203,11.49908447265625
ZAPALERI,0.1045374721288681,0.2811297178268432,0.0860347971320152,0.2440626323223114,0.018502674996852903,0.037067085504531805
ZHEM (also EMBA),0.0249940622597932,0.3203445076942444,-0.0424358695745468,0.2805464267730713,0.06742993183434,0.039798080921173096
ZHU,0.1258497834205627,0.2416486293077469,0.1254851669073104,0.2413749545812606,0.00036461651325228606,0.0002736747264862893
